1,422.12746858168765
2,443
3,443
4,472
5,472
6,472
7,472
8,472
9,472
10,472
11,472
12,481
13,481
14,481
15,481
16,481
17,481
18,481
19,481
20,481
21,481
22,481
23,481
24,481
25,481
26,481
27,481
28,481
29,481
30,481
31,481
32,481
33,481
34,481
35,481
36,481
37,481
38,481
39,481
40,481
41,481
42,481
43,481
44,481
45,481
46,481
47,481
48,481
49,481
50,481
51,481
52,481
53,481
54,481
55,481
56,494
57,481
58,481
59,481
60,481
61,481
62,481
63,481
64,481
65,481
66,481
67,494
68,481
69,481
70,494
71,494
72,494
73,494
74,494
75,494
76,494
77,494
78,494
79,494
80,494
81,494
82,494
83,494
84,494
85,494
86,494
87,494
88,494
89,494
90,494
91,494
92,494
93,494
94,494
95,494
96,494
97,494
98,494
99,494
100,494
101,494
102,494
103,494
104,494
105,494
106,494
107,494
108,494
109,494
110,494
111,494
112,494
113,494
114,494
115,494
116,494
117,494
118,494
119,494
120,494
121,494
122,494
123,494
124,494
125,494
126,494
127,494
128,494
129,494
130,494
131,494
132,494
133,494
134,494
135,494
136,494
137,494
138,494
139,494
140,494
141,494
142,494
143,494
144,494
145,494
146,494
147,494
148,494
149,494
150,494
151,494
152,494
153,494
154,494
155,494
156,494
157,494
158,494
159,494
160,494
161,494
162,494
163,494
164,494
165,494
166,494
167,494
168,494
169,494
170,494
171,494
172,494
173,494
174,494
175,494
176,494
177,494
178,494
179,494
180,494
181,494
182,494
183,494
184,494
185,494
186,494
187,494
188,494
189,494
190,494
191,494
192,494
193,494
194,494
195,494
196,494
197,494
198,494
199,494
200,494
201,494
202,498
203,498
204,498
205,498
206,498
207,498
208,498
209,498
210,498
211,498
212,498
213,498
214,498
215,498
216,498
217,498
218,498
219,498
220,498
221,498
222,498
223,498
224,498
225,498
226,498
227,498
228,498
229,498
230,498
231,498
232,498
233,498
234,498
235,498
236,498
237,498
238,498
239,498
240,498
241,498
242,498
243,498
244,498
245,498
246,498
247,498
248,498
249,498
250,498
251,498
252,498
253,498
254,498
255,498
256,498
257,498
258,498
259,498
260,498
261,498
262,498
263,498
264,498
265,498
266,498
267,498
268,498
269,498
270,498
271,498
272,498
273,498
274,498
275,498
276,498
277,498
278,498
279,498
280,498
281,498
282,498
283,498
284,498
285,498
286,498
287,498
288,498
289,498
290,498
291,498
292,498
293,498
294,498
295,498
296,498
297,498
298,498
299,498
300,498
301,498
302,498
303,498
304,498
305,498
306,498
307,498
308,498
309,498
310,498
311,498
312,498
313,498
314,498
315,498
316,498
317,498
318,498
319,498
320,498
321,498
322,498
323,498
324,498
325,498
326,498
327,498
328,498
329,498
330,498
331,498
332,498
333,498
334,498
335,498
336,498
337,498
338,498
339,498
340,498
341,498
342,498
343,498
344,498
345,498
346,498
347,498
348,498
349,498
350,498
351,498
352,498
353,498
354,498
355,498
356,498
357,498
358,498
359,498
360,498
361,498
362,498
363,498
364,498
365,498
366,498
367,498
368,498
369,498
370,498
371,498
372,498
373,498
374,498
375,498
376,498
377,498
378,498
379,498
380,498
381,498
382,498
383,498
384,498
385,498
386,498
387,498
388,498
389,498
390,498
391,498
392,498
393,498
394,498
395,498
396,498
397,498
398,498
399,498
400,498
401,498
402,498
403,498
404,498
405,498
406,498
407,498
408,498
409,498
410,498
411,498
412,498
413,498
414,498
415,498
416,498
417,498
418,498
419,498
420,498
421,498
422,498
423,498
424,498
425,498
426,498
427,498
428,498
429,498
430,498
431,498
432,498
433,498
434,498
435,498
436,498
437,498
438,498
439,498
440,498
441,498
442,498
443,498
444,498
445,498
446,498
447,498
448,498
449,498
450,498
451,498
452,498
453,498
454,498
455,498
456,498
457,498
458,498
459,498
460,498
461,498
462,498
463,498
464,498
465,498
466,498
467,498
468,498
469,498
470,498
471,498
472,498
473,498
474,498
475,498
476,498
477,498
478,498
479,498
480,498
481,498
482,498
483,498
484,498
485,498
486,498
487,498
488,498
489,498
490,498
491,498
492,498
493,498
494,498
495,498
496,498
497,498
498,498
499,498
500,498
501,498
502,498
503,498
504,498
505,498
506,498
507,498
508,498
509,498
510,498
511,498
512,498
513,498
514,498
515,498
516,498
517,498
518,498
519,498
520,498
521,498
522,498
523,498
524,498
525,498
526,498
527,498
528,498
529,498
530,498
531,498
532,498
533,498
534,498
535,498
536,498
537,498
538,498
539,498
540,498
541,498
542,498
543,498
544,498
545,498
546,498
547,498
548,498
549,498
550,498
551,498
552,498
553,498
554,498
555,498
556,498
557,498
558,498
559,498
560,498
561,498
562,498
563,498
564,498
565,498
566,498
567,498
568,498
569,498
570,498
571,498
572,498
573,498
574,498
575,498
576,498
577,498
578,498
579,498
580,498
581,498
582,498
583,498
584,498
585,498
586,498
587,498
588,498
589,498
590,498
591,498
592,498
593,498
594,498
595,498
596,498
597,498
598,498
599,498
600,498
601,498
602,498
603,498
604,498
605,498
606,498
607,498
608,498
609,498
610,498
611,498
612,498
613,498
614,498
615,498
616,498
617,498
618,498
619,498
620,498
621,498
622,498
623,498
624,498
625,498
626,498
627,498
628,498
629,498
630,498
631,498
632,498
633,498
634,498
635,498
636,498
637,498
638,498
639,498
640,498
641,498
642,498
643,498
644,498
645,498
646,498
647,498
648,498
649,498
650,498
651,498
652,498
653,498
654,498
655,498
656,498
657,498
658,498
659,498
660,498
661,498
662,498
663,498
664,498
665,498
666,498
667,498
668,498
669,498
670,498
671,498
672,498
673,498
674,498
675,498
676,498
677,498
678,498
679,498
680,498
681,498
682,498
683,498
684,498
685,498
686,498
687,498
688,498
689,498
690,498
691,498
692,498
693,498
694,498
695,498
696,498
697,498
698,498
699,498
700,498
701,498
702,498
703,498
704,498
705,498
706,498
707,498
708,498
709,498
710,498
711,498
712,498
713,498
714,498
715,498
716,498
717,498
718,498
719,498
720,498
721,498
722,498
723,498
724,498
725,498
726,498
727,498
728,498
729,498
730,498
731,498
732,498
733,498
734,498
735,498
736,498
737,498
738,498
739,498
740,498
741,498
742,498
743,498
744,498
745,498
746,498
747,498
748,498
749,498
750,498
751,498
752,498
753,498
754,498
755,498
