1,275.03553719008266
2,277.3338842975207
3,289
4,289
5,294
6,294
7,294
8,316
9,316
10,316
11,316
12,316
13,316
14,316
15,316
16,316
17,316
18,316
19,316
20,316
21,316
22,316
23,316
24,316
25,316
26,316
27,316
28,316
29,316
30,316
31,316
32,316
33,316
34,316
35,316
36,316
37,316
38,316
39,317
40,317
41,317
42,317
43,317
44,317
45,317
46,317
47,317
48,317
49,317
50,317
51,317
52,317
53,317
54,317
55,317
56,317
57,317
58,317
59,317
60,317
61,317
62,317
63,317
64,317
65,317
66,317
67,325
68,325
69,325
70,325
71,325
72,325
73,325
74,325
75,325
76,325
77,325
78,325
79,325
80,325
81,325
82,325
83,325
84,325
85,325
86,325
87,325
88,325
89,325
90,325
91,325
92,325
93,325
94,325
95,325
96,325
97,325
98,325
99,325
100,325
101,325
102,325
103,325
104,325
105,325
106,325
107,325
108,325
109,325
110,325
111,325
112,325
113,325
114,325
115,325
116,325
117,325
118,325
119,325
120,325
121,325
122,325
123,325
124,325
125,325
126,325
127,325
128,325
129,325
130,325
131,325
132,325
133,325
134,325
135,325
136,325
137,325
138,325
139,325
140,325
141,325
142,325
143,325
144,325
145,325
146,325
147,325
148,325
149,325
150,325
151,325
152,325
153,325
154,325
155,325
156,325
157,325
158,325
159,325
160,325
161,325
162,325
163,325
164,325
165,325
166,325
167,325
168,325
169,325
170,325
171,325
172,325
173,325
174,325
175,325
176,325
177,325
178,325
179,325
180,325
181,325
182,325
183,325
184,325
185,325
186,325
187,325
188,325
189,325
190,325
191,325
192,325
193,325
194,325
195,327
196,327
197,327
198,327
199,327
200,327
201,327
202,327
203,327
204,327
205,327
206,327
207,327
208,327
209,327
210,327
211,327
212,327
213,327
214,327
215,327
216,327
217,327
218,327
219,327
220,327
221,327
222,327
223,327
224,327
225,327
226,327
227,327
228,327
229,327
230,327
231,327
232,327
233,327
234,327
235,327
236,327
237,327
238,327
239,327
240,327
241,327
242,327
243,327
244,327
245,327
246,327
247,327
248,327
249,327
250,327
251,327
252,327
253,327
254,327
255,327
256,327
257,327
258,327
259,327
260,327
261,327
262,327
263,327
264,327
265,327
266,327
267,327
268,327
