1,159
2,160
3,159
4,161
5,160
6,160
7,168
8,168
9,168
10,168
11,168
12,168
13,169
14,171
15,165
16,167
17,166
18,169
19,169
20,167
21,170
22,170
23,168
24,171
25,171
26,172
27,172
28,172
29,172
30,172
31,170
32,170
33,173
34,170
35,173
36,173
37,173
38,173
39,173
40,173
41,173
42,172
43,173
44,172
45,171
46,171
47,171
48,173
49,173
50,171
51,171
52,173
53,173
54,171
55,173
56,171
57,171
58,171
59,170
60,173
61,170
62,170
63,170
64,170
65,170
66,170
67,170
68,170
69,170
70,170
71,170
72,170
73,170
74,170
75,170
76,170
77,170
78,170
79,170
80,170
81,170
82,170
83,170
84,170
85,170
86,170
87,170
88,170
89,170
90,170
91,170
92,170
93,170
94,170
95,170
96,170
97,170
98,170
99,170
100,170
101,170
102,170
103,170
104,170
105,170
106,170
107,170
108,170
109,170
110,170
111,170
112,170
113,170
114,170
115,170
116,170
117,170
118,170
119,170
120,170
121,170
122,170
123,170
124,170
125,170
126,170
127,170
128,170
129,170
130,170
131,170
132,170
133,170
134,170
135,170
